Tweets,len,ID,Date,Source,Likes,RTs,SA
"@MMuchy Hi Mimie, we apologize for the experience. May you kindly DM your mobile number, number bought for, date an… https://t.co/XmgQDn1S9F",140,1.12E+18,29/4/2019 11:36,Twitter Web Client,1,0,1
@MafungaGoridhe @EcocashZW Kindly assist. ^TBR,46,1.12E+18,29/4/2019 10:57,Twitter Web Client,0,0,1
"@nyashakandiero Hi Nya Sha, sorry for your experience on our network. Kindly send “NETWORK”  to 111 and then DM the… https://t.co/pVDtGr16If",140,1.12E+18,29/4/2019 10:34,Twitter Web Client,0,0,1
@moses_chibike Hey Moses! May you please check your DM for our response. ^TBR,77,1.12E+18,29/4/2019 10:32,Twitter Web Client,0,0,0
@UsherRubber Hie. Please note the bundles are usage based and not time-based. It depends on your usage. For transpa… https://t.co/Pmk9fNJc13,140,1.12E+18,29/4/2019 10:32,Twitter Web Client,0,0,0
"@Mel_a_Lexis Hi @Mel_a_Lexis, kindly check your DM for our response. ^TAM",73,1.12E+18,29/4/2019 10:27,Twitter Web Client,1,0,1
"@misheckgwatidzo Hi, Buddie we work 365 days a year. ^TAM",57,1.12E+18,29/4/2019 10:25,Twitter Web Client,1,0,0
"@takurie2 Hi there @takurie2, kindly DM us your mobile number, ID number and transaction details for assistance. ^TAM",117,1.12E+18,29/4/2019 10:23,Twitter Web Client,0,0,1
@tarisai_winnie Hi there. May you please provide us with more details on the challenge you are facing. ^TBR,107,1.12E+18,29/4/2019 10:23,Twitter Web Client,0,0,1
@munyar Hey Buddie. Your DM will be attended to shortly. ^TBR,61,1.12E+18,29/4/2019 10:22,Twitter Web Client,0,0,0
@M_Mataruse Hi there. Please note we had data challenges on our network which have since been resolved by our netwo… https://t.co/HeR97VmLba,140,1.12E+18,29/4/2019 10:22,Twitter Web Client,0,0,0
@BRunyowah Hey Beeman. Please note we had data challenges on our network which have since been resolved by our netw… https://t.co/Qhil56qQEk,140,1.12E+18,29/4/2019 10:21,Twitter Web Client,0,0,0
"@innocentmgeza Hey @innocentmgeza, we are sorry about the experience. Please, may you DM us the following details s… https://t.co/7OhIlCUqW8",140,1.12E+18,29/4/2019 10:21,Twitter Web Client,0,0,-1
"@moses_chibike Hi Moses, kindly check your DM for assistance. ^TAM",66,1.12E+18,29/4/2019 10:19,Twitter Web Client,0,0,1
"@gerrymurashiki Makadii Gerry, tinokumbirawo mutevere link iyi https://t.co/AH3zkU4KRY kuti munge muchiziva maCharges ese. ^TAM",127,1.12E+18,29/4/2019 10:09,Twitter Web Client,0,0,0
@Zenzo53483886 Hey Zenzo. may you please DM us your mobile and meter numbers so we can assist you further. ^TBR,111,1.12E+18,29/4/2019 10:05,Twitter Web Client,0,0,0
@fortune80562012 Hi @fortune80562012. Please check our recent tweet for new bundle offerings: https://t.co/kVLbThQW5J. ^TBR,123,1.12E+18,29/4/2019 10:04,Twitter Web Client,2,0,1
"@crispen077 Makadii @crispen077, tingakubatsireiwo sei muzuva ranhasi? ^TAM",75,1.12E+18,29/4/2019 10:02,Twitter Web Client,0,0,0
"@moyo_MTF Hi Moyo, may you kindly DM your mobile number, bundle value, and device name so we can check and assist. ^TAM",119,1.12E+18,29/4/2019 09:55,Twitter Web Client,0,0,1
"@Phidza01Phiri Hi @Phidza01Phiri, kindly confirm your dates again so that we assist. ^TAM",89,1.12E+18,29/4/2019 09:49,Twitter Web Client,0,0,1
"@MNyamuwe Makadini Midza? Titumireiwo number dzenyu ku DM, uyezve number dzamakatumira airtime kuti tikwanise kuwon… https://t.co/sVY54odT8D",140,1.12E+18,29/4/2019 09:42,Twitter Web Client,0,0,0
"@lizzynyanya1 Makadii @lizzynyanya1, tingakubatsireiwo sei muzuva ranhasi?^TAM",78,1.12E+18,29/4/2019 09:42,Twitter Web Client,0,0,0
"@rjcdube Hi Rejoice. For transparency, you may also refer to the data counter on your handset settings. It gives yo… https://t.co/X1PbP8ANHv",140,1.12E+18,29/4/2019 09:40,Twitter Web Client,1,0,0
@jacob_gona Hi Jacob. We have responded in your DM. ^TAM,56,1.12E+18,29/4/2019 09:35,Twitter Web Client,0,0,0
@GodsaveGambara1 Hey @GodsaveGambara1. Please check your first tweet for our response. ^TBR,91,1.12E+18,29/4/2019 09:31,Twitter Web Client,0,0,1
@jef_rone Hey Prince. May you please DM us your mobile number and let us know the method through which you purchase… https://t.co/qqMBg1Bv5A,140,1.12E+18,29/4/2019 09:30,Twitter Web Client,0,0,0
"@GodsaveGambara1 Hi there! May you please DM us your mobile number, the date on which you purchased the bundles, an… https://t.co/wyqkvpe23I",140,1.12E+18,29/4/2019 09:26,Twitter Web Client,0,0,0
@Lucille59209108 Hey Lucille. May you please check your previous tweet for our response. ^TBR,93,1.12E+18,29/4/2019 09:25,Twitter Web Client,0,0,-1
@FortuneKhumal11 Hi Fortune. May you please check our recent tweet on the new bundles offerings: https://t.co/kVLbThQW5J. ^TBR,126,1.12E+18,29/4/2019 09:23,Twitter Web Client,0,0,1
@CarienTendengu1 Hi Kayrn. The YoMix App is temporarily offline for an upgrade. We will advise you once the service… https://t.co/nmjUCCD8uk,140,1.12E+18,29/4/2019 09:20,Twitter Web Client,0,0,0
@KudaZvinhu Hi @KudaZvinhu. We have responded in your DM. ^TAM,62,1.12E+18,29/4/2019 09:15,Twitter Web Client,1,0,0
@tellmoremarike1 Hi Tellmore. May you please let us know the error message you are receiving when you try to open the website? ^TBR,131,1.12E+18,29/4/2019 09:13,Twitter Web Client,0,0,0
"@burna_boi_jnr Hi Buddie, we apologize for the experience. May you kindly DM your mobile number, number bought for,… https://t.co/4IVLulqKnj",140,1.12E+18,29/4/2019 09:08,Twitter Web Client,0,0,1
@justice_ndiripo Hey Justice. Please note we had data challenges on our network which have since been resolved by o… https://t.co/f5LLTlqETM,140,1.12E+18,29/4/2019 09:04,Twitter Web Client,1,0,0
@TsvarisaiThemba Hey Themba! Your DM will be attended to shortly. ^TBR,70,1.12E+18,29/4/2019 09:03,Twitter Web Client,0,0,0
"@LILMARSSHEX Hi @LILMARSSHEX, may you kindly DM your mobile number, location, bundle value, and device name so we can check and assist. ^TAM",140,1.12E+18,29/4/2019 09:03,Twitter Web Client,0,0,1
@PMutapudzi Makadini Masiziva? Tatumira mhinduro ku DM kwenyu. ^TBR,67,1.12E+18,29/4/2019 09:03,Twitter Web Client,1,0,0
"@matengapassmore Hi there @matengapassmore, kindly visit https://t.co/wBoANmHzW5 for all the information pertaining to agent lines. ^TAM",136,1.12E+18,29/4/2019 08:59,Twitter Web Client,0,0,1
"@Leomash9 Hi @Leomash9, kindly check your DM so that we can assist. ^MM",71,1.12E+18,29/4/2019 08:53,Twitter Web Client,0,0,1
@fenar25 May you please let us know if you are facing challenges with any of our services so we can assist you. ^TBR,116,1.12E+18,29/4/2019 08:52,Twitter Web Client,0,0,0
"@Alwyntalz Hi Alwyn. May you please DM us your mobile number, the date on which you purchased the bundles, and the… https://t.co/8cGASwnvPP",139,1.12E+18,29/4/2019 08:51,Twitter Web Client,0,0,0
"@Property_Of_Jun Hi @Property_Of_Jun. Kindly DM the serial number, batch number and 5 consecutive numbers that are… https://t.co/8Y9vAOVtTi",139,1.12E+18,29/4/2019 08:49,Twitter Web Client,0,0,1
"@Adamsito00 Hey Adamsky. May you please DM us your mobile number, the date on which you purchased the bundles, and… https://t.co/ShI24FYdvR",139,1.12E+18,29/4/2019 08:47,Twitter Web Client,0,0,0
@Grace68182072 Kindly check your DM @Grace68182072. ^MM,55,1.12E+18,29/4/2019 08:47,Twitter Web Client,0,0,1
"@admirendlovu9 Hi there Admire, kindly check your DM for our response. ^TAM",75,1.12E+18,29/4/2019 08:41,Twitter Web Client,0,0,1
"@Ossahroy @MikkaJay @Bibaz23 @4our_Zw Makadini @Ossahroy, tinokumbirawo mutarise kuDM kwenyu. ^MM",97,1.12E+18,29/4/2019 08:41,Twitter Web Client,0,0,0
"@Prudy89mufc Hey Itai. May you please DM us your mobile number, the date on which you purchased the bundles, and th… https://t.co/CcWEYGz12b",140,1.12E+18,29/4/2019 08:38,Twitter Web Client,0,0,0
"@Grace68182072 Hi Grace, kindly DM your mobile number for assistance. ^MM",73,1.12E+18,29/4/2019 08:15,Twitter Web Client,0,0,1
@Prudy89mufc Hey Itai. Please note we had data challenges on our network which have since been resolved by our netw… https://t.co/knARuxNDMA,140,1.12E+18,29/4/2019 08:15,Twitter Web Client,0,0,0
@chucks123Z Hi Charles! Your DM will be responded to shortly. ^TBR,66,1.12E+18,29/4/2019 08:14,Twitter Web Client,0,0,0
@mfacewezvese Kindly DM your mobile number @mfacewezvese so that we may assist. ^WS,83,1.12E+18,29/4/2019 08:14,Twitter Web Client,0,0,1
@Adamsito00 Hey Adamsky. ^TBR,29,1.12E+18,29/4/2019 08:13,Twitter Web Client,0,0,0
@DezMunetsi Makadini Dez? Tiziviseiwo kana mave kukwaznisa kutambira runhare rwedu kuti tikwanise kukubatsirai ne pin yenyu. ^TBR,129,1.12E+18,29/4/2019 08:13,Twitter Web Client,0,0,0
"@Nelson_Somo Visit https://t.co/RpBosZVAlN @Nelson_Somo and sign up for free. Take note, you can browse the site fo… https://t.co/icJrSb7SM1",140,1.12E+18,29/4/2019 08:13,Twitter Web Client,0,0,1
@donky81 Share with us via DM your mobile number @donky81 so that we may further assist. ^WS,92,1.12E+18,29/4/2019 08:11,Twitter Web Client,0,0,0
"@JusticeMutimuk1 Hi @JusticeMutimuk1, we are sorry for the experience. May you kindly DM your mobile number, date o… https://t.co/74wr95QIoK",140,1.12E+18,29/4/2019 08:11,Twitter Web Client,0,0,1
@ManMarsy Thank you Buddie for the feedback! ^WS,48,1.12E+18,29/4/2019 08:10,Twitter Web Client,0,0,0
"@rosey_tanny @Anesu92989994 @econetzimbabwe Hi @rosey_tanny, apologies for the challenge. Our technical team is wor… https://t.co/77UV5jNxXG",140,1.12E+18,29/4/2019 08:09,Twitter Web Client,0,0,0
"@_Dingz Hey @_Dingz, thank you for contacting us. Kindly DM your mobile number and further transaction details so that we may assist. ^WS",137,1.12E+18,29/4/2019 08:09,Twitter Web Client,0,0,1
"@mupeiravinos Hey Mupei, we are glad you like the new packages😀. ^TBR",69,1.12E+18,29/4/2019 08:08,Twitter Web Client,0,0,1
@mfacewezvese Tinotenda  zvikuru @mfacewezvese! ^WS,51,1.12E+18,29/4/2019 08:07,Twitter Web Client,1,0,0
"@PMutapudzi Hi @PMutapudzi, kindly check your DM for our response. ^MM",70,1.12E+18,29/4/2019 08:07,Twitter Web Client,0,0,1
"@ntandok37312368 We appreciate the feedback Ntandokazi, and we thank you for your continued support. ^TBR",105,1.12E+18,29/4/2019 08:06,Twitter Web Client,0,0,0
"@Pride_zw Makadini @Pride_zw, bundle idzva rinozotanga kushanda mushe mekunge rimwe racho raexpire kana kuti rapera. Tatenda. ^MM",129,1.12E+18,29/4/2019 08:06,Twitter Web Client,0,0,0
@JaysonTsikayil Hi @JaysonTsikayil!  You can personally audit your bundle balances and usage records with our self… https://t.co/GqQtV1Puc6,139,1.12E+18,29/4/2019 08:04,Twitter Web Client,1,0,0
@AustinSimbo You definitely can Austin😉. ^TBR,45,1.12E+18,29/4/2019 08:04,Twitter Web Client,0,0,0
"@RMahiha Ndizvozvo Rungano, tinokutendai ne feedback yenyu. ^TBR",64,1.12E+18,29/4/2019 08:04,Twitter Web Client,1,0,0
"@lucky_boyce @EcoCashZW Hi @lucky_boyce, tinokumbirawo mutitumirewo nhamba dzenahre yenyu, zuva ramakatenga nekuti… https://t.co/TZtPz1pY7Y",139,1.12E+18,29/4/2019 08:03,Twitter Web Client,0,0,0
@Wellymari Hi @Wellymari!  You can personally audit your bundle balances and usage records with our self care platf… https://t.co/de6tIHg6ld,140,1.12E+18,29/4/2019 08:03,Twitter Web Client,0,0,0
"@shammahmuguwe Hey Don, kindly DM your mobile number so that we may assist. ^WS",79,1.12E+18,29/4/2019 08:01,Twitter Web Client,0,0,1
@jhane325 Hey there. It sounds like you encountered a known issue that our support team is currently working on. On… https://t.co/fLugWumbzI,140,1.12E+18,29/4/2019 08:01,Twitter Web Client,0,0,0
@talent_carter Check your DM for the response. ^WS,50,1.12E+18,29/4/2019 08:00,Twitter Web Client,0,0,0
"@Ndobva_Tadii Hi there @Ndobva_Tadii, tichashanda tese zvekuti. Welcome to the home of the inspired. ^TAM",105,1.12E+18,29/4/2019 07:57,Twitter Web Client,0,0,1
@EcoCashZW @shepherdcomfort @7 Hey @shepherdcomfort! Share via DM your mobile number and date of the transaction so that we may assist. ^WS,139,1.12E+18,29/4/2019 07:56,Twitter Web Client,0,0,0
"@DawuCybs03 Hi @DawuCybs03, may you kindly DM your mobile number so that we can assist. ^MM",91,1.12E+18,29/4/2019 07:56,Twitter Web Client,0,0,1
@majarini_ Hi @majarini_! You can personally audit your bundle balances and usage records with our self care platfo… https://t.co/MnvjMUKsqT,140,1.12E+18,29/4/2019 07:54,Twitter Web Client,0,0,0
"@jhane325 @TrustMhuka @NetOneCellular @Telecel_Zim Hi @jhane325, may you kindly share your mobile number for assistance. ^MM",124,1.12E+18,29/4/2019 07:53,Twitter Web Client,0,0,1
@Wellymari Makadini Hon! Check your DM for the response. ^WS,60,1.12E+18,29/4/2019 07:52,Twitter Web Client,0,0,0
@KudaZvinhu Hey there! How may we assist you today? ^TBR,56,1.12E+18,29/4/2019 07:52,Twitter Web Client,1,0,0
"@_Dingz Hi Tawie, kindly check your DM for our response. ^MM",60,1.12E+18,29/4/2019 07:52,Twitter Web Client,0,0,1
"@mudzvovan Hey Nomore, we noticed your tweet. Tell us more details about the issue you're experiencing so we can assist you further. ^TBR",137,1.12E+18,29/4/2019 07:51,Twitter Web Client,0,0,1
@lizzynyanya1 Makadini Nyasha? Tiziviseiwo dambudziko ramuri kusangana naro kuti tikwanise kukubatsirai zvizere. ^TBR,117,1.12E+18,29/4/2019 07:50,Twitter Web Client,0,0,0
@cusimbs Hi there! We have opened our DM for you. ^TBR,54,1.12E+18,29/4/2019 07:46,Twitter Web Client,0,0,0
"@mauriceSOG1 Hey @mauriceSOG1! We are working on resolving the issue. At the moment, try to restart your device and… https://t.co/QPcIrL1r0W",140,1.12E+18,29/4/2019 07:45,Twitter Web Client,1,0,0
@tindo82 We value and appreciate your feedback Tendai! ^WS,58,1.12E+18,29/4/2019 07:42,Twitter Web Client,0,0,0
@JoyieMushy Refer to your DM for a recent chat! ^WS,51,1.12E+18,29/4/2019 07:42,Twitter Web Client,0,0,0
"@bchagus Hey Bruce! DM your mobile number, amount and date so that we may further check and assist. ^WS",103,1.12E+18,29/4/2019 07:39,Twitter Web Client,0,0,0
"@molyff22 Hi @molyff22. May you please DM us your mobile number, the amount you are missing, and the date on which… https://t.co/HxMEsgyEZf",139,1.12E+18,29/4/2019 07:38,Twitter Web Client,0,0,-1
@ChihururuD Hey Desire! Share with us your mobile number so that we may further assist. ^WS,91,1.12E+18,29/4/2019 07:38,Twitter Web Client,1,0,0
"@GrahamGoosen Hey @GrahamGoosen, thank you for getting in touch with us. May you please DM us your mobile number so… https://t.co/AtW7a7FyqY",140,1.12E+18,29/4/2019 07:37,Twitter Web Client,0,0,0
@TsungaEleanor Check your DM for the response. ^WS,50,1.12E+18,29/4/2019 07:36,Twitter Web Client,1,0,0
@vanonzi_mhofu Makadini Dean? Titumireiwo number dzenyu ku DM nemusi wamakatenga ma bundles enyu kuti tikwanise kuw… https://t.co/eyZZQEBwmM,140,1.12E+18,29/4/2019 07:35,Twitter Web Client,0,0,0
@mimmie_mjuru @PkayDominic Hey Buddie! Kindly DM further details of your inquiry so that we may assist. ^WS,107,1.12E+18,29/4/2019 07:33,Twitter Web Client,1,0,0
@paul39202119 Svikai ne line renyu Paul pa chitoro che Econet mubatsirikane zvakanaka. Line renyu rinoda ku gadziri… https://t.co/HBC1nf0hXX,140,1.12E+18,29/4/2019 07:32,Twitter Web Client,0,0,0
@PkayDominic @mimmie_mjuru! Thank you for contacting us. How may we assist you? ^WS,83,1.12E+18,29/4/2019 07:31,Twitter Web Client,1,0,0
"@Admore4 Hi @Admore4, may you kindly share your mobile number and explain the exact challenge that you are facing so that we can assist. ^MM",140,1.12E+18,29/4/2019 07:27,Twitter Web Client,0,0,1
@tapiwachiga Hey @tapiwachiga! Kindly DM your mobile number so that we may assist. ^WS,86,1.12E+18,29/4/2019 07:25,Twitter Web Client,0,0,1
@cusimbs Hey @cusimbs! Kindly DM your mobile number so that we may assist. ^WS,78,1.12E+18,29/4/2019 07:23,Twitter Web Client,0,0,1
@KudaZvinhu Makadini @KudaZvinhu? Tasiya mhinduro pa tweet yenyu yokutanga. ^TBR,80,1.12E+18,29/4/2019 07:23,Twitter Web Client,0,0,0
"@eliastmaida1 Hey @eliastmaida1, may you please let us know your location and handset type so we can assist you further. ^TBR",125,1.12E+18,29/4/2019 07:22,Twitter Web Client,0,0,0
"@rahabasparks Hi there! Yes, the issue has been resolved, you can go ahead and purchase your airtime. ^TBR",106,1.12E+18,29/4/2019 07:21,Twitter Web Client,0,0,0
@elohwine Hi  @elohwine. Your DM will be responded to shortly. ^TBR,67,1.12E+18,29/4/2019 07:20,Twitter Web Client,0,0,0
@Jermaine_Claine Hey @Jermaine_Claine! Kindly visit an Econet shop with your national ID for further assistance. ^WS,116,1.12E+18,29/4/2019 07:20,Twitter Web Client,0,0,1
"@Wellymari Hi @Wellymari!  We are working on resolving the issue.Y However, you can personally audit your bundle ba… https://t.co/A9hfwgOtbQ",140,1.12E+18,29/4/2019 07:18,Twitter Web Client,0,0,0
"@DezMunetsi Hi @DezMunetsi, may you kindly DM your mobile number for assistance. ^MM",84,1.12E+18,29/4/2019 07:05,Twitter Web Client,1,0,1
@Moyomurefu1 Hi there! May you please let us know if you are facing challenges with any of our services so we can assist you. ^TBR,130,1.12E+18,29/4/2019 07:05,Twitter Web Client,0,0,0
"@KudaZvinhu Hey El Drippo, our apologies for that. Your DM will be attended to shortly. ^TBR",92,1.12E+18,29/4/2019 07:04,Twitter Web Client,0,0,0
"@VincentGonyora Hey Vincent. May you please DM us your mobile number, bank account number, the date of transaction… https://t.co/4o4cJDSUcn",139,1.12E+18,29/4/2019 07:03,Twitter Web Client,0,0,0
@talent_carter Kindly check your DM @talent_carter. ^MM,55,1.12E+18,29/4/2019 07:01,Twitter Web Client,0,0,1
@Mel_a_Lexis Thank you.,23,1.12E+18,29/4/2019 07:00,Twitter Web Client,1,0,0
@Priv_N_Sibanda Check your DM for a recent chat!,48,1.12E+18,29/4/2019 06:54,Twitter Web Client,0,0,0
"@veggiecroc Hi there @veggiecroc, kindly check your DM for our response. ^TAM",77,1.12E+18,29/4/2019 06:53,Twitter Web Client,0,0,1
@KudaZvinhu Makadini @KudaZvinhu! Tizivisei dambudziko renyu tikubatsirei zvakanakisa. ^WS,90,1.12E+18,29/4/2019 06:49,Twitter Web Client,0,0,0
@paul39202119 Svikai pachitoro che Econet Paul mugadzirisa line renyu. Endai ne chitupa chenyu kuti munge muchibatsirwa zvakanaka. ^WS,134,1.12E+18,29/4/2019 06:46,Twitter Web Client,0,0,0
